hour,minute,time_of_day,day_name,day_of_week,is_weekend,destination_type,distance_to_dest_miles,gas_level_pct,driver_fatigue_level,speed_mph,trip_duration_minutes,weather,traffic,heart_rate_bpm,last_break_minutes_ago,outside_temp_f,is_night_driving,suggestion_label,suggestion_name,norm_distance,norm_gas,norm_fatigue,norm_speed,norm_trip_min,norm_heart_rate,norm_last_break,norm_temp_f
21,56,evening,Sat,5,1,grocery,9.85,91.6,8.14,54.5,86.7,clear,medium,89.3,12.5,101.6,1,1,take_break_now,0.1328,0.916,0.7868,0.5918,0.5393,0.5113,0.101,0.8986
5,48,morning,Sat,5,1,gym,5.96,8.9,3.73,52.3,8.1,fog,high,78.3,51.8,22.1,0,6,weather_warning,0.0438,0.1167,0.3431,0.5805,0.0138,0.2971,0.2834,0.2295
7,0,morning,Mon,0,0,restaurant,14.45,35.8,1.64,26.1,31.6,clear,medium,78.2,32.5,19.0,0,0,no_action,0.1539,0.4218,0.2101,0.2749,0.1543,0.3557,0.1757,0.278
14,47,afternoon,Sat,5,1,school,17.19,47.1,2.21,69.7,10.0,rain,low,74.1,79.3,56.9,0,5,speed_alert,0.1214,0.4678,0.2766,0.7227,0.0549,0.2992,0.4492,0.5289
21,28,evening,Sat,5,1,restaurant,17.15,40.9,3.83,60.1,16.9,rain,medium,68.5,156.5,23.2,1,6,weather_warning,0.2293,0.3862,0.3682,0.6808,0.1125,0.2517,0.8439,0.2604
3,23,night,Tue,1,0,work,28.85,25.5,1.88,71.2,12.5,rain,medium,61.6,25.0,105.2,1,5,speed_alert,0.2908,0.2607,0.1503,0.7636,0.1016,0.1976,0.1203,0.9803
2,23,night,Sun,6,1,gas_station,2.22,64.2,2.59,60.7,38.0,clear,medium,74.5,1.6,0.1,1,0,no_action,0.0597,0.6785,0.1426,0.6879,0.2177,0.3054,0.0271,0.0922
18,55,evening,Thu,3,0,restaurant,2.21,92.0,6.2,70.3,58.4,rain,low,84.7,40.3,106.3,0,5,speed_alert,0.0033,0.9903,0.5572,0.8005,0.3035,0.4896,0.2315,0.9451
7,16,morning,Sun,6,1,grocery,2.4,61.5,2.95,40.1,27.3,clear,high,77.1,38.2,104.9,0,0,no_action,0.0712,0.6447,0.3758,0.5381,0.0991,0.2723,0.2121,0.9727
8,30,morning,Mon,0,0,home,38.14,63.3,1.81,47.7,38.0,rain,high,69.2,39.7,99.2,0,0,no_action,0.3473,0.6426,0.1929,0.504,0.2513,0.2981,0.2018,0.9542
12,37,afternoon,Fri,4,0,gym,16.18,7.9,3.18,42.8,17.3,rain,high,73.9,56.0,56.9,0,7,route_to_gas,0.2065,0.0299,0.3089,0.46,0.1424,0.304,0.2487,0.5178
9,34,morning,Sat,5,1,gas_station,13.59,7.2,2.44,43.0,16.8,clear,high,74.6,180.0,98.1,0,3,refuel_now,0.1389,0.0872,0.2041,0.4967,0.1243,0.3166,1.0,0.8971
4,6,night,Sat,5,1,gym,27.54,5.6,4.14,48.3,47.5,clear,low,80.5,81.6,69.4,1,7,route_to_gas,0.3155,0.0618,0.4332,0.5789,0.3057,0.3987,0.4443,0.6191
18,0,evening,Sat,5,1,gas_station,10.83,93.3,4.8,69.8,22.3,clear,medium,87.0,40.5,66.2,0,0,no_action,0.1036,0.9081,0.4889,0.8151,0.1615,0.4845,0.174,0.595
2,24,night,Tue,1,0,work,20.39,35.0,3.96,63.1,87.5,fog,low,92.4,49.7,91.0,1,6,weather_warning,0.1756,0.3968,0.4204,0.6852,0.4603,0.572,0.2868,0.8842
8,37,morning,Tue,1,0,restaurant,17.16,49.3,2.37,65.0,25.7,rain,medium,77.5,10.4,79.4,0,6,weather_warning,0.1679,0.5046,0.2598,0.6877,0.109,0.3042,0.0546,0.7347
9,35,morning,Tue,1,0,gym,7.14,26.6,1.2,61.8,37.6,fog,medium,68.7,27.8,101.7,0,6,weather_warning,0.0574,0.2607,0.1446,0.7025,0.2637,0.2536,0.1673,0.9219
4,28,night,Sun,6,1,school,3.95,76.2,3.42,49.4,24.8,rain,high,76.9,24.5,66.3,1,0,no_action,0.0,0.7496,0.3802,0.5561,0.0955,0.4079,0.0987,0.6286
20,3,evening,Thu,3,0,work,7.08,44.1,4.24,62.2,9.8,clear,medium,79.4,38.9,-8.7,0,0,no_action,0.0653,0.4728,0.4907,0.6963,0.0542,0.3748,0.1961,0.0341
14,46,afternoon,Thu,3,0,home,20.96,9.3,1.29,69.4,1.7,clear,low,66.0,109.4,100.1,0,7,route_to_gas,0.2242,0.1018,0.1258,0.8011,0.0,0.2747,0.6306,0.8838
19,17,evening,Tue,1,0,restaurant,25.43,62.1,4.18,33.3,5.0,clear,medium,73.4,92.7,30.1,0,0,no_action,0.2689,0.5966,0.4019,0.38,0.0203,0.2709,0.455,0.345
16,7,afternoon,Sat,5,1,home,20.06,6.5,4.44,65.6,30.2,snow,low,78.6,52.0,73.7,0,6,weather_warning,0.1737,0.0655,0.4801,0.7378,0.1567,0.3066,0.2207,0.7594
15,24,afternoon,Thu,3,0,home,11.11,49.5,3.31,23.4,49.9,clear,low,73.4,36.3,30.7,0,0,no_action,0.1271,0.5233,0.3312,0.2513,0.281,0.2795,0.2379,0.3952
22,42,night,Tue,1,0,home,20.48,4.7,4.68,74.6,33.3,rain,medium,72.4,9.1,99.4,1,5,speed_alert,0.2121,0.0178,0.4152,0.8716,0.1969,0.2701,0.0347,0.9554
20,39,evening,Sat,5,1,restaurant,12.59,80.2,6.25,46.2,112.3,clear,high,87.2,0.4,7.0,0,2,take_break_soon,0.1394,0.7913,0.6046,0.5302,0.6416,0.4494,0.0,0.1361
16,40,afternoon,Tue,1,0,gym,6.27,72.5,3.91,45.2,7.2,clear,high,61.7,102.0,97.0,0,0,no_action,0.0525,0.7302,0.3366,0.4174,0.0107,0.1548,0.4698,0.8668
0,29,night,Sun,6,1,school,14.75,80.7,3.12,51.8,7.2,fog,high,76.1,44.8,56.3,1,6,weather_warning,0.175,0.7969,0.3494,0.5439,0.0832,0.3405,0.2198,0.5677
1,57,night,Thu,3,0,hospital,42.88,33.5,1.73,39.0,2.8,clear,low,66.1,31.8,33.2,1,0,no_action,0.41,0.3136,0.166,0.4231,0.0533,0.2313,0.1779,0.3799
23,33,night,Sat,5,1,restaurant,0.2,2.3,3.49,50.7,16.4,rain,medium,79.5,1.5,90.7,1,7,route_to_gas,0.0,0.018,0.354,0.5306,0.0506,0.3845,0.0,0.8325
0,39,night,Tue,1,0,home,10.13,98.3,2.87,75.9,34.5,clear,low,71.3,1.7,2.4,1,0,no_action,0.0882,0.9719,0.2622,0.867,0.1789,0.2414,0.0256,0.0768
3,17,night,Wed,2,0,hospital,12.03,98.5,4.36,52.4,18.3,rain,low,80.6,8.0,79.0,1,0,no_action,0.1741,1.0,0.4117,0.5483,0.1087,0.3402,0.0855,0.7279
10,44,morning,Sat,5,1,school,0.32,44.1,2.92,46.7,17.4,clear,medium,77.3,13.4,63.3,0,9,arrived_soon,0.0,0.3981,0.2215,0.6045,0.1124,0.3449,0.0828,0.5679
16,28,afternoon,Fri,4,0,home,0.24,84.3,3.31,85.7,4.6,clear,low,74.6,56.8,76.4,0,5,speed_alert,0.0145,0.8789,0.3353,0.9287,0.0097,0.2575,0.3114,0.7295
8,35,morning,Fri,4,0,work,16.26,22.0,2.61,68.4,5.4,clear,low,71.6,16.8,84.9,0,4,refuel_soon,0.1567,0.2125,0.309,0.7558,0.07,0.2218,0.1739,0.7792
15,11,afternoon,Wed,2,0,restaurant,3.42,22.5,4.68,55.7,45.5,rain,high,74.9,53.6,76.5,0,4,refuel_soon,0.0321,0.2433,0.4065,0.6002,0.2616,0.3444,0.3037,0.7643
18,43,evening,Wed,2,0,home,19.89,30.4,6.38,59.7,99.7,fog,medium,80.9,0.5,13.9,0,6,weather_warning,0.1839,0.2721,0.6721,0.6758,0.5842,0.409,0.0679,0.2327
16,11,afternoon,Tue,1,0,hospital,0.42,78.0,2.31,54.0,2.6,clear,medium,84.6,7.5,79.0,0,9,arrived_soon,0.018,0.846,0.2498,0.5165,0.0943,0.3771,0.0358,0.7077
3,40,night,Tue,1,0,gas_station,14.19,44.6,8.85,52.9,180.0,rain,medium,84.4,36.9,33.0,1,1,take_break_now,0.1099,0.4185,0.8891,0.5589,1.0,0.4743,0.2034,0.3218
12,48,afternoon,Mon,0,0,gas_station,25.3,8.8,2.12,59.8,5.5,clear,low,76.4,5.7,49.2,0,3,refuel_now,0.2228,0.1215,0.2165,0.6472,0.0232,0.3006,0.0635,0.5138
6,45,morning,Wed,2,0,home,76.46,10.9,2.58,43.9,55.4,clear,medium,77.6,55.9,49.8,0,4,refuel_soon,0.7412,0.105,0.2564,0.5201,0.3111,0.3491,0.2607,0.4713
4,49,night,Sun,6,1,restaurant,0.89,39.1,3.01,76.2,5.7,clear,low,70.2,0.2,101.2,1,9,arrived_soon,0.0065,0.4449,0.2982,0.8149,0.0,0.2557,0.0,0.9338
5,21,morning,Sat,5,1,work,5.44,92.3,4.41,84.2,33.5,clear,medium,77.0,53.1,57.8,0,5,speed_alert,0.0816,0.9387,0.4314,0.9306,0.2201,0.3777,0.2769,0.5428
9,3,morning,Thu,3,0,grocery,5.75,18.2,1.19,33.1,26.8,clear,low,56.1,38.2,72.2,0,4,refuel_soon,0.0447,0.1533,0.0717,0.4399,0.121,0.0386,0.2205,0.6361
7,41,morning,Tue,1,0,gas_station,3.66,4.0,0.0,43.6,9.9,clear,medium,60.6,69.3,59.2,0,3,refuel_now,0.0086,0.0045,0.0,0.5488,0.0241,0.1282,0.3878,0.5732
13,5,afternoon,Mon,0,0,work,10.92,62.8,4.18,75.0,32.2,fog,medium,73.5,67.5,39.9,0,6,weather_warning,0.1668,0.5986,0.435,0.8125,0.1943,0.2877,0.3893,0.3733
21,20,evening,Sat,5,1,hospital,13.27,8.7,4.65,58.0,46.1,rain,medium,75.5,5.5,83.1,1,7,route_to_gas,0.0845,0.065,0.4274,0.5901,0.2454,0.3171,0.0658,0.795
0,40,night,Wed,2,0,grocery,31.32,50.3,1.68,70.8,2.4,clear,high,66.5,31.8,-3.0,1,0,no_action,0.3023,0.522,0.1764,0.817,0.0247,0.18,0.1614,0.0414
6,0,morning,Thu,3,0,grocery,16.29,79.5,1.09,43.1,21.6,rain,medium,70.6,64.7,95.2,0,0,no_action,0.1828,0.8253,0.1073,0.5023,0.1001,0.2646,0.3894,0.8868
3,21,night,Sat,5,1,gym,4.11,51.7,1.86,75.3,17.9,clear,high,66.9,1.7,76.7,1,0,no_action,0.0625,0.5207,0.2158,0.818,0.1633,0.1537,0.0,0.7752
15,54,afternoon,Mon,0,0,home,0.41,80.5,6.38,40.5,109.3,clear,high,92.7,9.3,26.2,0,9,arrived_soon,0.0,0.8579,0.6078,0.4603,0.5995,0.5211,0.0745,0.3094
4,18,night,Thu,3,0,gym,34.43,91.0,4.32,51.1,21.9,clear,high,80.7,55.6,70.4,1,0,no_action,0.3159,0.9677,0.4339,0.5157,0.1315,0.4195,0.3135,0.6428
17,10,evening,Sun,6,1,home,4.91,15.9,2.65,48.3,1.0,clear,high,79.5,47.6,59.9,0,4,refuel_soon,0.0564,0.1689,0.2512,0.5301,0.0405,0.4109,0.2276,0.5762
12,33,afternoon,Mon,0,0,gym,12.26,84.6,1.07,66.8,11.9,fog,medium,74.2,30.3,67.5,0,6,weather_warning,0.0755,0.8663,0.1134,0.7148,0.0564,0.3077,0.1518,0.6459
2,33,night,Fri,4,0,hospital,3.33,7.9,2.34,58.2,10.9,clear,high,73.2,157.9,12.0,1,7,route_to_gas,0.0459,0.1206,0.2309,0.6905,0.0719,0.3012,0.9492,0.233
21,36,evening,Fri,4,0,gym,1.51,48.2,7.32,38.7,147.5,rain,medium,97.8,35.7,92.0,1,9,arrived_soon,0.0,0.5283,0.6783,0.4368,0.8006,0.5835,0.1828,0.8223
16,26,afternoon,Wed,2,0,grocery,5.55,27.3,4.65,48.5,58.6,rain,low,73.8,10.6,84.3,0,10,coffee_suggestion,0.0322,0.2879,0.4652,0.5233,0.309,0.2652,0.0469,0.8191
14,56,afternoon,Fri,4,0,work,0.89,24.0,4.51,43.8,25.5,fog,low,91.8,84.2,15.7,0,4,refuel_soon,0.0566,0.2335,0.4654,0.5236,0.1399,0.5185,0.4491,0.1435
8,30,morning,Thu,3,0,home,5.79,24.2,1.61,49.0,29.0,clear,high,74.3,72.8,22.2,0,4,refuel_soon,0.073,0.2228,0.1157,0.5731,0.1817,0.2882,0.417,0.3064
13,27,afternoon,Wed,2,0,work,63.7,30.0,1.82,46.1,8.6,clear,medium,70.4,38.7,1.3,0,0,no_action,0.6327,0.3742,0.1472,0.5594,0.0893,0.2427,0.2033,0.0664
12,18,afternoon,Fri,4,0,gym,16.35,67.8,1.64,45.6,14.6,clear,high,69.9,34.4,12.1,0,0,no_action,0.1703,0.6991,0.1641,0.5137,0.074,0.279,0.2006,0.1796
10,39,morning,Sat,5,1,school,5.21,18.3,3.26,81.8,40.3,rain,low,63.3,17.9,0.8,0,5,speed_alert,0.0226,0.1931,0.3073,0.8857,0.2094,0.1884,0.0714,0.0887
19,9,evening,Sun,6,1,gym,5.88,3.1,3.8,45.8,40.7,clear,low,78.6,77.3,21.3,0,7,route_to_gas,0.045,0.0244,0.3362,0.5528,0.2353,0.3265,0.399,0.2613
1,4,night,Tue,1,0,hospital,13.3,30.6,4.27,34.2,20.4,rain,low,79.1,28.1,15.5,1,0,no_action,0.1633,0.3163,0.409,0.366,0.1217,0.3246,0.1959,0.2633
0,30,night,Mon,0,0,school,4.6,5.1,4.09,62.5,4.5,rain,low,87.1,77.0,37.9,1,7,route_to_gas,0.0236,0.0455,0.4024,0.7232,0.0,0.3846,0.3796,0.3679
18,32,evening,Thu,3,0,hospital,2.05,23.1,4.67,46.7,35.4,clear,high,73.1,59.9,2.1,0,4,refuel_soon,0.0448,0.2263,0.4987,0.4841,0.1954,0.2712,0.2959,0.099
5,37,morning,Thu,3,0,home,23.13,32.8,3.39,48.9,22.4,clear,high,71.4,55.9,45.3,0,0,no_action,0.2207,0.3366,0.3151,0.5538,0.0788,0.2942,0.3215,0.4628
12,18,afternoon,Sun,6,1,hospital,17.6,55.6,4.2,70.7,36.5,snow,high,82.3,31.5,25.8,0,6,weather_warning,0.1758,0.5193,0.3906,0.7657,0.2308,0.4325,0.1978,0.3113
5,21,morning,Thu,3,0,gym,11.02,91.4,2.97,43.1,49.7,clear,low,83.8,4.9,46.4,0,0,no_action,0.1128,0.9443,0.3125,0.5226,0.2822,0.3821,0.0243,0.4852
23,16,night,Fri,4,0,gas_station,2.92,13.0,5.88,25.6,12.5,clear,medium,78.9,85.4,76.1,1,1,take_break_now,0.0503,0.2154,0.6315,0.2886,0.0954,0.3206,0.4275,0.7183
23,39,night,Thu,3,0,home,5.21,10.1,5.71,42.2,8.8,clear,high,79.5,100.1,101.5,1,4,refuel_soon,0.0724,0.0701,0.5744,0.4413,0.0521,0.3415,0.5943,0.9528
23,56,night,Mon,0,0,hospital,8.13,44.3,5.07,70.1,25.6,clear,low,81.7,51.7,3.8,1,0,no_action,0.127,0.3964,0.4895,0.7524,0.0766,0.4221,0.2704,0.142
18,46,evening,Tue,1,0,work,37.14,16.1,2.11,44.5,1.9,clear,medium,68.0,52.5,52.9,0,4,refuel_soon,0.3581,0.1698,0.228,0.5531,0.0334,0.273,0.267,0.4765
23,7,night,Mon,0,0,work,28.7,11.7,6.24,31.8,23.2,clear,high,86.0,27.7,70.7,1,4,refuel_soon,0.2428,0.113,0.5754,0.3732,0.1706,0.4128,0.1339,0.6463
20,10,evening,Sun,6,1,gym,24.76,24.3,3.58,75.8,36.5,fog,medium,72.0,26.9,58.5,0,6,weather_warning,0.218,0.2099,0.3588,0.8675,0.242,0.261,0.1481,0.5677
17,40,evening,Wed,2,0,grocery,16.6,39.3,6.22,42.4,58.3,fog,high,81.1,25.9,-5.8,0,2,take_break_soon,0.1985,0.3615,0.6617,0.4721,0.3087,0.372,0.1141,0.0
9,33,morning,Sun,6,1,gas_station,7.17,74.4,1.85,53.5,11.4,rain,medium,56.2,45.1,-3.3,0,0,no_action,0.1075,0.7862,0.1978,0.5265,0.0444,0.1178,0.2992,0.0967
19,31,evening,Sat,5,1,gas_station,0.2,95.9,4.23,56.1,2.4,clear,high,73.3,20.6,45.4,0,9,arrived_soon,0.0,1.0,0.3653,0.6058,0.0427,0.2916,0.0752,0.4743
12,8,afternoon,Fri,4,0,gym,5.73,10.7,2.98,49.4,21.5,clear,low,64.1,85.4,23.4,0,4,refuel_soon,0.0146,0.0823,0.3075,0.5229,0.1273,0.2282,0.4796,0.2347
6,33,morning,Thu,3,0,home,7.08,17.7,2.1,37.7,25.6,clear,low,72.7,100.4,38.8,0,4,refuel_soon,0.0645,0.1153,0.2273,0.4458,0.1854,0.2619,0.5648,0.4143
8,8,morning,Wed,2,0,school,9.18,76.2,1.04,52.4,9.1,clear,medium,58.4,0.2,91.7,0,0,no_action,0.0872,0.7621,0.1166,0.6247,0.0382,0.0702,0.0,0.9036
19,19,evening,Sun,6,1,work,21.68,81.4,5.07,45.3,25.9,clear,high,78.4,11.2,85.9,0,0,no_action,0.2525,0.7773,0.4547,0.5396,0.1382,0.3434,0.0591,0.8056
5,10,morning,Mon,0,0,home,8.3,13.9,4.51,65.1,46.8,clear,high,78.5,38.9,103.6,0,4,refuel_soon,0.0478,0.1365,0.4306,0.7656,0.2713,0.3345,0.2079,0.9508
14,45,afternoon,Sun,6,1,school,0.2,16.6,4.85,73.5,94.8,rain,low,86.5,13.5,-9.9,0,5,speed_alert,0.0387,0.1738,0.5013,0.7756,0.5842,0.4319,0.0153,0.0
0,29,night,Fri,4,0,hospital,21.49,15.8,4.23,68.0,11.7,clear,medium,70.8,56.9,54.7,1,4,refuel_soon,0.2061,0.1409,0.4001,0.7315,0.1152,0.2435,0.2521,0.5043
15,33,afternoon,Sun,6,1,restaurant,49.87,21.6,2.83,63.6,6.9,clear,medium,68.2,73.6,49.7,0,4,refuel_soon,0.5032,0.238,0.2778,0.6929,0.0864,0.2454,0.3972,0.4776
6,59,morning,Fri,4,0,grocery,5.16,39.7,1.6,73.9,1.0,rain,high,69.8,13.0,4.2,0,5,speed_alert,0.0822,0.4241,0.1787,0.8797,0.0,0.2434,0.0661,0.1076
0,29,night,Fri,4,0,home,23.39,18.0,2.6,43.2,4.7,rain,high,68.6,33.8,36.8,1,4,refuel_soon,0.2579,0.1554,0.2299,0.4809,0.0421,0.2762,0.1558,0.3809
13,59,afternoon,Sun,6,1,hospital,53.12,16.9,1.2,58.7,1.4,rain,low,77.6,2.6,83.2,0,4,refuel_soon,0.5789,0.1784,0.1108,0.6734,0.0026,0.3604,0.0085,0.8026
15,22,afternoon,Thu,3,0,restaurant,4.89,76.1,3.68,77.2,8.3,fog,medium,77.5,15.5,5.7,0,6,weather_warning,0.0478,0.7995,0.3941,0.8705,0.0289,0.3577,0.0455,0.112
1,19,night,Fri,4,0,gas_station,0.38,95.1,2.67,36.2,26.6,clear,high,75.4,120.6,0.8,1,9,arrived_soon,0.0,0.9143,0.2163,0.405,0.1593,0.2886,0.6747,0.134
9,28,morning,Thu,3,0,work,6.51,34.7,7.66,47.0,180.0,rain,high,81.3,158.4,83.9,0,1,take_break_now,0.0717,0.3588,0.7564,0.5428,1.0,0.4213,0.8926,0.8104
17,57,evening,Sun,6,1,work,1.61,44.0,5.46,62.7,50.8,clear,low,73.1,33.7,6.5,0,9,arrived_soon,0.0,0.4025,0.5274,0.6735,0.2826,0.2696,0.1709,0.1374
10,25,morning,Sun,6,1,school,25.49,69.6,1.96,74.9,56.9,clear,low,72.9,0.1,78.9,0,0,no_action,0.2159,0.7206,0.1736,0.7794,0.3419,0.3003,0.0,0.7136
5,38,morning,Thu,3,0,grocery,0.86,41.7,3.74,64.6,1.0,rain,low,79.6,12.1,20.1,0,9,arrived_soon,0.0,0.3864,0.3333,0.7138,0.0125,0.3262,0.0692,0.2247
1,10,night,Fri,4,0,restaurant,11.54,90.5,4.43,48.9,44.3,clear,high,89.5,130.2,107.0,1,0,no_action,0.1651,0.928,0.4331,0.5863,0.2364,0.4729,0.7115,0.958
2,42,night,Sun,6,1,grocery,41.7,54.8,4.41,37.3,95.4,clear,low,80.9,0.5,21.5,1,10,coffee_suggestion,0.4069,0.572,0.4239,0.4394,0.567,0.3606,0.0,0.2458
9,35,morning,Fri,4,0,grocery,8.38,44.0,4.2,48.5,95.6,clear,low,76.7,31.6,84.6,0,8,food_break,0.1239,0.4543,0.4506,0.4994,0.5509,0.3049,0.1357,0.7956
16,12,afternoon,Fri,4,0,work,15.23,99.6,4.0,83.2,16.6,rain,high,68.7,80.8,109.9,0,5,speed_alert,0.1528,0.9778,0.379,0.8851,0.1187,0.2308,0.5118,1.0
7,18,morning,Sat,5,1,restaurant,0.75,56.7,0.13,69.3,2.9,rain,medium,58.4,44.6,82.7,0,5,speed_alert,0.0346,0.5459,0.0315,0.8191,0.0241,0.1282,0.2648,0.8295
12,46,afternoon,Sun,6,1,grocery,12.95,11.5,2.66,66.2,38.5,clear,high,69.9,3.4,-5.1,0,4,refuel_soon,0.1207,0.0783,0.324,0.7117,0.1839,0.2413,0.0567,0.0
15,3,afternoon,Sun,6,1,home,73.12,88.2,3.71,50.5,33.1,clear,medium,78.8,27.4,107.0,0,0,no_action,0.721,0.9004,0.351,0.5811,0.185,0.353,0.1878,0.9227
14,28,afternoon,Mon,0,0,gas_station,5.26,36.6,3.08,74.1,6.5,snow,high,77.0,111.3,101.2,0,6,weather_warning,0.0427,0.3506,0.2726,0.7741,0.0233,0.3297,0.6214,0.943
11,1,morning,Sat,5,1,home,10.09,90.1,1.52,44.0,7.1,clear,high,67.8,25.7,39.1,0,0,no_action,0.1473,0.9374,0.2108,0.5058,0.0558,0.2084,0.1678,0.3895
18,59,evening,Sat,5,1,hospital,6.31,5.2,2.3,62.9,9.0,clear,medium,85.3,36.6,89.5,0,7,route_to_gas,0.0652,0.0473,0.2224,0.6496,0.0615,0.3997,0.1275,0.8189
15,5,afternoon,Thu,3,0,work,6.83,37.0,4.93,75.9,46.8,clear,low,86.5,74.3,72.4,0,10,coffee_suggestion,0.0982,0.357,0.4697,0.8591,0.2153,0.4231,0.3928,0.7001
8,8,morning,Thu,3,0,restaurant,15.52,29.9,0.29,27.1,20.4,rain,medium,59.7,12.6,20.5,0,0,no_action,0.1023,0.2722,0.0,0.2922,0.1257,0.1765,0.0268,0.2398
12,57,afternoon,Wed,2,0,gas_station,13.61,13.8,1.97,55.2,30.3,rain,medium,72.0,43.8,66.7,0,0,no_action,0.153,0.1518,0.1938,0.6196,0.1287,0.2526,0.2643,0.6646
9,53,morning,Thu,3,0,home,34.89,15.7,1.71,82.0,22.9,clear,high,62.4,38.4,104.3,0,5,speed_alert,0.3686,0.1595,0.1339,0.9082,0.1328,0.1787,0.2218,0.9724
13,23,afternoon,Mon,0,0,gym,6.46,54.1,1.36,59.2,8.3,rain,low,76.5,142.4,-0.4,0,0,no_action,0.0682,0.504,0.1215,0.6885,0.0398,0.3131,0.7723,0.0993
1,50,night,Fri,4,0,school,6.95,38.2,1.64,39.3,5.8,rain,low,60.6,63.0,27.1,1,0,no_action,0.0407,0.4412,0.1355,0.4024,0.0268,0.1096,0.3503,0.3138
15,16,afternoon,Sun,6,1,hospital,4.06,28.5,4.08,53.2,72.1,clear,medium,85.0,9.7,95.0,0,10,coffee_suggestion,0.0387,0.278,0.3426,0.6125,0.4081,0.4617,0.0505,0.895
17,57,evening,Wed,2,0,work,14.28,43.6,5.01,33.5,48.1,rain,low,73.5,17.5,66.3,0,10,coffee_suggestion,0.1375,0.475,0.4987,0.4279,0.2541,0.3069,0.1277,0.6715
20,6,evening,Wed,2,0,school,22.45,10.6,3.52,53.7,13.5,rain,low,71.3,138.6,109.9,0,4,refuel_soon,0.2431,0.1142,0.3704,0.5843,0.0733,0.2005,0.7813,1.0
5,20,morning,Wed,2,0,restaurant,6.85,41.6,4.11,46.6,51.8,clear,medium,77.3,19.7,23.3,0,10,coffee_suggestion,0.0951,0.4069,0.4082,0.529,0.2944,0.3606,0.119,0.2915
8,3,morning,Mon,0,0,gas_station,33.91,9.4,0.95,22.0,27.1,rain,medium,72.1,30.3,47.8,0,3,refuel_now,0.2994,0.1352,0.085,0.2419,0.1593,0.2377,0.1806,0.4693
22,49,night,Mon,0,0,restaurant,27.87,40.8,5.11,68.5,7.9,clear,high,77.5,80.9,53.5,1,0,no_action,0.262,0.3638,0.5442,0.7385,0.0462,0.4137,0.4734,0.5777
15,28,afternoon,Sat,5,1,hospital,1.79,25.6,1.17,55.3,3.1,clear,high,65.1,9.7,75.1,0,9,arrived_soon,0.0343,0.2367,0.1386,0.6139,0.0011,0.1776,0.0282,0.734
15,11,afternoon,Wed,2,0,hospital,14.67,4.0,3.74,23.9,13.3,clear,medium,72.0,28.5,85.2,0,7,route_to_gas,0.1545,0.0444,0.3536,0.2679,0.0894,0.2665,0.1719,0.7694
18,45,evening,Tue,1,0,hospital,21.78,38.4,5.3,27.9,38.7,fog,medium,80.3,19.9,47.5,0,0,no_action,0.1972,0.409,0.5159,0.3303,0.239,0.4155,0.0957,0.5092
8,37,morning,Thu,3,0,school,8.36,54.1,1.17,48.6,2.2,clear,low,74.9,23.0,91.0,0,0,no_action,0.0985,0.5379,0.1842,0.5748,0.0368,0.3204,0.1499,0.8643
14,6,afternoon,Sun,6,1,gas_station,1.21,80.1,3.26,73.7,19.3,clear,medium,71.3,9.0,9.4,0,9,arrived_soon,0.0495,0.8322,0.2849,0.8146,0.0936,0.2247,0.0062,0.1379
19,34,evening,Fri,4,0,home,32.86,39.9,3.53,52.8,12.5,clear,low,61.6,55.5,31.1,0,0,no_action,0.3401,0.3906,0.3104,0.5547,0.0418,0.172,0.3447,0.3916
7,37,morning,Tue,1,0,gym,63.78,22.3,0.93,56.2,3.4,clear,high,61.1,8.4,51.1,0,4,refuel_soon,0.6018,0.2404,0.0802,0.6313,0.015,0.165,0.0533,0.4823
13,42,afternoon,Thu,3,0,home,5.26,19.4,2.03,53.2,3.0,rain,high,70.1,11.2,107.7,0,4,refuel_soon,0.0421,0.1686,0.2769,0.5711,0.0186,0.2556,0.0147,0.9654
20,13,evening,Wed,2,0,restaurant,11.57,30.1,5.19,40.2,29.1,clear,low,90.1,4.6,3.1,0,0,no_action,0.1412,0.2879,0.5082,0.4032,0.2101,0.4861,0.0731,0.0959
23,21,night,Tue,1,0,gym,5.96,67.9,7.15,35.5,68.3,rain,medium,86.8,64.5,21.5,1,1,take_break_now,0.0389,0.7616,0.7016,0.3889,0.369,0.4521,0.3606,0.2898
2,24,night,Mon,0,0,school,19.62,8.7,3.12,90.0,30.9,rain,medium,67.1,48.7,24.7,1,5,speed_alert,0.2643,0.0697,0.3222,1.0,0.2019,0.2801,0.3164,0.2823
0,24,night,Thu,3,0,home,33.13,22.4,5.14,51.9,102.3,rain,low,70.2,47.3,49.3,1,4,refuel_soon,0.3402,0.1906,0.5179,0.6072,0.4919,0.2579,0.2515,0.4445
19,23,evening,Mon,0,0,school,9.94,66.8,4.09,61.4,10.1,rain,high,78.7,49.9,76.9,0,6,weather_warning,0.0882,0.6905,0.4244,0.6678,0.0,0.3382,0.2628,0.6972
19,47,evening,Mon,0,0,school,10.63,3.6,4.75,48.6,52.4,clear,medium,81.7,31.3,9.7,0,7,route_to_gas,0.0757,0.0046,0.4829,0.5943,0.3037,0.3851,0.1681,0.1633
3,22,night,Wed,2,0,home,8.07,28.4,3.26,42.3,29.0,clear,high,80.5,15.4,53.8,1,0,no_action,0.0915,0.38,0.3324,0.4377,0.1527,0.4275,0.0466,0.5091
